state,district,demo_age_5_17,demo_age_17_,total_demo,demo_minor_share,cv_volume,cluster
Jammu And Kashmir,Pulwama,3397,18055,21452,0.158353533470072,2.452527449503231,1
Jammu And Kashmir,Punch,4032,19388,23420,0.17216054654141688,3.175005000659549,1
Jammu And Kashmir,Rajouri,2395,13413,15808,0.15150556680161847,2.587353420065476,1
Jammu And Kashmir,Ramban,1857,5897,7754,0.23948929584730153,2.726038686164015,3
Jammu And Kashmir,Reasi,1119,7281,8400,0.13321428571428412,3.8043602076400176,2
Jammu And Kashmir,Samba,628,4492,5120,0.12265624999999761,2.3005856992762213,1
Jammu And Kashmir,Shupiyan,1515,6363,7878,0.19230769230768988,2.9088080354858175,3
Jammu And Kashmir,Srinagar,3495,36221,39716,0.08799979856984567,2.012681224991091,0
Jammu And Kashmir,Udhampur,1172,15681,16853,0.06954251468581221,3.0278143674731135,2
Jharkhand,Bokaro,4424,59966,64390,0.06870632085727586,3.6352525065640275,2
Jharkhand,Chatra,3989,40247,44236,0.09017542273261576,2.7874574254239124,1
Jharkhand,Deoghar,4022,50909,54931,0.07321912945331402,3.682252499159349,2
Jharkhand,Dhanbad,5776,93536,99312,0.05816014177541479,4.232927760459037,2
Jharkhand,Dumka,4019,54675,58694,0.06847377926193467,3.7959505656778765,2
Jharkhand,East Singhbhum,4140,55562,59702,0.06934441057251002,3.196206541823209,2
Jharkhand,Garhwa,3459,34719,38178,0.09060191733459036,1.9429388258570601,0
Jharkhand,Garhwa *,44,2072,2116,0.02079395085066064,0.7537142381455928,4
Jharkhand,Giridih,9644,94869,104513,0.09227560207821027,4.200103308126445,2
Jharkhand,Godda,3785,49905,53690,0.0704972993108585,2.4937607354937237,0
Jharkhand,Gumla,3800,42678,46478,0.0817591118378586,2.123981883620926,0
Jharkhand,Hazaribag,391,9335,9726,0.040201521694426895,3.350604791203396,2
Jharkhand,Hazaribagh,5791,58652,64443,0.08986235898390811,3.8993503740342725,2
Jharkhand,Jamtara,1682,29948,31630,0.0531773632627251,3.185034844312038,2
Jharkhand,Khunti,1410,20011,21421,0.06582325755100105,3.411954451992841,2
Jharkhand,Kodarma,221,2782,3003,0.07359307359307114,1.7884336668483147,4
Jharkhand,Koderma,1672,22513,24185,0.0691337605954101,4.903244822774443,2
Jharkhand,Latehar,3017,35035,38052,0.07928623988226616,3.0994091782278543,2
Jharkhand,Lohardaga,1511,14928,16439,0.09191556664030603,3.068996963222754,2
Jharkhand,Pakaur,227,3451,3678,0.061718325176724806,3.382673711200076,2
Jharkhand,Pakur,2597,35625,38222,0.06794516247187465,4.079534173769456,2
Jharkhand,Palamau,140,3546,3686,0.03798155181768752,3.300495591381053,2
Jharkhand,Palamu,9256,87284,96540,0.09587735653615072,3.6693221754084417,2
Jharkhand,Pashchimi Singhbhum,235,8922,9157,0.025663426886534613,2.7626102204473537,2
Jharkhand,Purbi Singhbhum,86,4780,4866,0.01767365392519487,0.6528382910893215,4
Jharkhand,Ramgarh,2377,32627,35004,0.06790652496857483,3.926235477729194,2
Jharkhand,Ranchi,8306,95054,103360,0.08035990712074295,3.4955920978953023,2
Jharkhand,Sahebganj,4673,54760,59433,0.0786263523631651,2.697864976312536,0
Jharkhand,Sahibganj,150,2506,2656,0.0564759036144557,2.35337045290074,4
Jharkhand,Seraikela-Kharsawan,2229,32472,34701,0.06423446010201417,2.4062242822234063,0
Jharkhand,Simdega,1750,24335,26085,0.06708836496070514,3.3988342206376494,2
Jharkhand,West Singhbhum,4033,55272,59305,0.06800438411601034,2.48759413084092,0
Karnataka,Bagalkot,13682,37873,51555,0.26538648045776303,2.938393148904586,3
Karnataka,Bagalkot *,164,1032,1196,0.13712374581938652,0.9868373768489932,4
Karnataka,Ballari,4732,19615,24347,0.19435659424158955,3.139740428119162,3
Karnataka,Bangalore,3869,47973,51842,0.07463060838702196,1.5908562806487372,0
Karnataka,Bangalore Rural,5562,42521,48083,0.11567497868269426,2.5975866813276443,1
Karnataka,Belagavi,12961,41358,54319,0.23860895819142428,3.220657723908802,3
Karnataka,Belgaum,12122,50900,63022,0.19234553013233444,2.8244468270934036,1
Karnataka,Bellary,3524,23856,27380,0.12870708546384177,2.339730735088813,1
Karnataka,Bengaluru,38380,265383,303763,0.12634850195711783,2.4322201137269626,1
Karnataka,Bengaluru South,326,3388,3714,0.08777598276790285,0.5775672406019858,4
Karnataka,Bidar,6398,36661,43059,0.14858682273160048,2.747905721879433,1
Karnataka,Bijapur,5441,24941,30382,0.17908630109933454,2.8785233022539605,1
Karnataka,Chamarajanagar,85,1025,1110,0.07657657657656967,0.6887505418793627,4
Karnataka,Chamrajanagar,2226,12985,15211,0.1463414634146332,3.0660170502158075,1
Karnataka,Chamrajnagar,147,1789,1936,0.07592975206611177,0.6726128852986771,4
Karnataka,Chickmagalur,886,9598,10484,0.08450972911102551,1.4715936358081463,0
Karnataka,Chikkaballapur,4231,31990,36221,0.11681068993125503,2.719298907515814,1
Karnataka,Chikkamagaluru,1805,9284,11089,0.16277392010099953,2.8180908357205183,1
Karnataka,Chikmagalur,42,670,712,0.058988764044935534,0.6921662331360006,4
Karnataka,Chitradurga,6123,41218,47341,0.12933820578357,2.376795053597221,1
Karnataka,Dakshina Kannada,7839,48563,56402,0.13898443317612824,2.7884887788850796,1
Karnataka,Davanagere,182,3004,3186,0.0571249215316994,1.0518459379353962,4
Karnataka,Davangere,5404,28314,33718,0.16027047867607758,2.3210191811221867,1
Karnataka,Dharwad,11195,43366,54561,0.20518318945767083,2.746963044909848,3
Karnataka,Gadag,7408,20755,28163,0.2630401590739614,2.9543559957960186,3
Karnataka,Gadag *,149,698,847,0.1759149940967915,1.5335475054137775,3
Karnataka,Gulbarga,2688,21011,23699,0.11342250727878767,1.5368811431643772,0
Karnataka,Hasan,466,8102,8568,0.05438842203548022,0.5850849129008647,4
Karnataka,Hassan,5817,33029,38846,0.14974514750553428,2.4756628386705017,1
Karnataka,Haveri,11864,43341,55205,0.2149080699212024,2.7402622076772762,3
Karnataka,Haveri *,150,814,964,0.1556016597510212,2.644932638405826,3
Karnataka,Kalaburagi,8155,32020,40175,0.2029869321717481,2.5599785189465516,3
Karnataka,Kodagu,1140,10341,11481,0.0992944865429832,2.1264386875888364,1
Karnataka,Kolar,6031,41076,47107,0.12802768166089937,2.5571050246436435,1
Karnataka,Koppal,7821,35331,43152,0.18124304783092282,2.5194965618834826,1
Karnataka,Mandya,4101,36160,40261,0.10186036114353815,2.7173121268212035,1
Karnataka,Mysore,1542,19689,21231,0.07262964532994173,1.3568303308366543,0
Karnataka,Mysuru,4695,32490,37185,0.12626058894715578,2.7187657467149036,1
Karnataka,Raichur,7159,40787,47946,0.14931381137112554,2.0403154473409226,1
Karnataka,Ramanagar,3637,31197,34834,0.10440948498593298,2.7026741838274737,1
Karnataka,Shimoga,1163,14351,15514,0.07496454815005753,1.5458644256127665,0
Karnataka,Shivamogga,4526,20225,24751,0.18286129853339186,3.4540842896696877,1
Karnataka,Tumakuru,4312,24113,28425,0.15169744942831961,2.645086516748454,1
Karnataka,Tumkur,2750,23550,26300,0.10456273764258515,2.3171604829255967,1
Karnataka,Udupi,3944,23431,27375,0.1440730593607301,2.692919801188734,1
Karnataka,Uttara Kannada,4134,26497,30631,0.13496131370180492,2.9194955312209054,1
Karnataka,Vijayanagara,2066,12626,14692,0.14062074598420812,2.8280912113993963,1
Karnataka,Vijayapura,8639,23026,31665,0.2728248855202897,2.9590906080216652,3
Karnataka,Yadgir,7220,28213,35433,0.20376485197414781,2.7114449186883096,3
Kerala,Alappuzha,2640,34195,36835,0.07167096511470049,0.8469957480709297,0
Kerala,Ernakulam,5733,60474,66207,0.0865920521999183,1.4901244727544214,0
Kerala,Idukki,1528,13964,15492,0.09863155176865415,1.0094933427080968,0
Kerala,Kannur,4639,53071,57710,0.08038468203084373,1.1823570931713563,0
Kerala,Kasaragod,2451,25907,28358,0.08643063685732391,1.5739865722901318,0
Kerala,Kasargod,34,1835,1869,0.01819154628143295,0.5938637261506318,4
Kerala,Kollam,4498,48602,53100,0.08470809792843675,1.1978772241028837,0
Kerala,Kottayam,2352,27858,30210,0.07785501489572964,0.6179535348683082,0
Kerala,Kozhikode,9275,80652,89927,0.10313921291714379,1.7807795087641178,0
Kerala,Malappuram,10011,142379,152390,0.06569328696108664,1.4584832385553994,0
Kerala,Palakkad,3894,46102,49996,0.07788623089847171,1.1798088749865163,0
Kerala,Pathanamthitta,1955,19080,21035,0.09294033753268319,0.5814605274501106,0
Kerala,Thiruvananthapuram,5373,59565,64938,0.08274046013120194,1.421856571841562,0
Kerala,Thrissur,4994,53826,58820,0.08490309418565099,0.9566986155005374,0
Kerala,Wayanad,1687,16378,18065,0.093384998616108,2.3639503775677086,1
Ladakh,Kargil,701,1788,2489,0.28163921253514335,3.547038430582034,3
Ladakh,Leh,674,2572,3246,0.20764017252001823,4.621394045858351,3
Lakshadweep,Lakshadweep,170,1006,1176,0.1445578231292394,0.6693443359940936,4
Madhya Pradesh,Agar Malwa,965,8919,9884,0.09763253743423617,2.414696002031321,1
Madhya Pradesh,Alirajpur,2001,19593,21594,0.09266462906362836,3.201747730223501,2
Madhya Pradesh,Anuppur,3743,22348,26091,0.1434594304549456,2.495992980547158,1
Madhya Pradesh,Ashok Nagar,5921,38925,44846,0.13202961245150038,2.8367626431837083,1
Madhya Pradesh,Balaghat,12940,66256,79196,0.1633920905096215,3.2215019727626224,1
Madhya Pradesh,Barwani,8576,64300,72876,0.1176793457379657,2.9637779450891,1
Madhya Pradesh,Betul,10483,37304,47787,0.21936928453345006,2.6667699836475562,3
Madhya Pradesh,Bhind,6996,49359,56355,0.12414160234229416,2.721523848271143,1
Madhya Pradesh,Bhopal,10589,80164,90753,0.116679338424074,2.521183761552557,1
Madhya Pradesh,Burhanpur,2875,13295,16170,0.17779839208410528,2.7768258506440544,3
Madhya Pradesh,Chhatarpur,10914,68037,78951,0.13823764106851066,3.0333460799900767,1
Madhya Pradesh,Chhindwara,15058,72447,87505,0.17208159533740908,2.828720944457779,1
Madhya Pradesh,Damoh,6616,48440,55056,0.1201685556524264,2.7947153737864605,1
Madhya Pradesh,Datia,4182,30114,34296,0.1219384184744573,2.507150409418229,1
Madhya Pradesh,Dewas,4506,41116,45622,0.09876813817894853,3.3021864554980147,2
Madhya Pradesh,Dhar,9540,75428,84968,0.11227756331795485,2.586946340772689,1
Madhya Pradesh,Dindori,8217,38909,47126,0.17436234774858853,3.17263128878903,1
Madhya Pradesh,East Nimar,1078,8529,9607,0.11220984698657112,2.8276595538816305,1
Madhya Pradesh,Guna,5040,45764,50804,0.09920478702464353,2.8031003777094368,1
Madhya Pradesh,Gwalior,10338,69581,79919,0.12935597292258394,2.4639208072934236,1
Madhya Pradesh,Harda,1551,8616,10167,0.15255237533195481,3.127053239802402,1
Madhya Pradesh,Harda *,163,1931,2094,0.07784145176694948,3.2714338981771727,2
Madhya Pradesh,Hoshangabad,2118,10285,12403,0.17076513746674055,1.9735970879382738,3
Madhya Pradesh,Indore,20950,161390,182340,0.11489525063068987,2.6851177450834203,1
Madhya Pradesh,Jabalpur,8799,80224,89023,0.09883962571470283,2.7130929894095765,1
Madhya Pradesh,Jhabua,3897,36313,40210,0.0969161900024867,2.704412245038307,1
Madhya Pradesh,Katni,7286,45819,53105,0.1371998870162882,2.317759521981218,1
Madhya Pradesh,Khandwa,3674,13559,17233,0.21319561306794982,3.360241994097714,3
Madhya Pradesh,Khargone,5377,35585,40962,0.13126800449196785,2.960401965174789,1
Madhya Pradesh,Maihar,195,3822,4017,0.04854368932038714,2.3380941138295483,4
Madhya Pradesh,Mandla,9340,46610,55950,0.16693476318141168,2.8001288019882127,1
Madhya Pradesh,Mandsaur,9772,43947,53719,0.18190956644762526,3.506535532653891,1
Madhya Pradesh,Mauganj,169,3917,4086,0.0413607440039148,2.2098799994830083,4
Madhya Pradesh,Morena,10704,86329,97033,0.11031298630362854,3.104514887704841,1
Madhya Pradesh,Narmadapuram,489,5420,5909,0.08275511930952643,1.8417493325504708,4
Madhya Pradesh,Narsimhapur,298,3988,4286,0.06952869808679259,1.2360872109222083,4
Madhya Pradesh,Narsinghpur,3917,22260,26177,0.14963517591778985,2.600332865272349,1
Madhya Pradesh,Neemuch,5037,31762,36799,0.13687871953042163,2.668998281754557,1
Madhya Pradesh,Niwari,154,1585,1739,0.08855664174812601,2.9239003051686097,2
Madhya Pradesh,Pandhurna,60,761,821,0.07308160779536259,0.662182065175597,4
Madhya Pradesh,Panna,4984,37787,42771,0.11652755371630283,2.910532074259713,1
Madhya Pradesh,Raisen,6174,36639,42813,0.1442085347908342,2.4731256542306923,1
Madhya Pradesh,Rajgarh,7219,34777,41996,0.17189732355462384,3.0721462224604785,1
Madhya Pradesh,Ratlam,8381,62598,70979,0.11807717775680114,3.0513048533789484,1
Madhya Pradesh,Rewa,9422,73712,83134,0.11333509755334747,2.4816477834020927,1
Madhya Pradesh,Sagar,9742,78003,87745,0.11102626930309406,2.6787641573696934,1
Madhya Pradesh,Satna,10853,75356,86209,0.12589172824183076,2.705543990598459,1
Madhya Pradesh,Sehore,4560,23303,27863,0.16365789757025387,2.468910530783357,1
Madhya Pradesh,Seoni,9191,63519,72710,0.12640627148947858,3.188035492199536,1
Madhya Pradesh,Shahdol,6515,47894,54409,0.11974121928357419,3.043133890429772,1
Madhya Pradesh,Shajapur,4159,26910,31069,0.1338633364446872,2.2594660594786298,1
Madhya Pradesh,Sheopur,4554,33271,37825,0.12039656311962955,2.925395247064004,1
Madhya Pradesh,Shivpuri,6626,59710,66336,0.09988543174143738,3.5785945771998042,2
Madhya Pradesh,Sidhi,5348,46867,52215,0.10242267547639547,2.8030587450644893,1
Madhya Pradesh,Singrauli,6344,46455,52799,0.12015379079149204,2.385753287374221,1
Madhya Pradesh,Tikamgarh,6949,43127,50076,0.13876907101206137,3.082673426358066,1
Madhya Pradesh,Ujjain,9486,66440,75926,0.12493743908542511,2.5678796292271557,1
Madhya Pradesh,Umaria,2689,25366,28055,0.09584744252361399,3.236100113424655,2
Madhya Pradesh,Vidisha,8097,40335,48432,0.16718285431119886,2.458272137460007,1
Madhya Pradesh,West Nimar,210,1849,2059,0.10199125789217571,0.60506714793426,4
Maharashtra,Ahilyanagar,200,2218,2418,0.08271298593878897,0.6001697416096685,4
Maharashtra,Ahmadnagar,8400,218350,226750,0.037045203969128984,1.4216178845606198,0
Maharashtra,Ahmed Nagar,114,5481,5595,0.020375335120643066,1.0812551733398972,4
Maharashtra,Akola,2889,59168,62057,0.04655397457176459,1.7685234559732141,0
Maharashtra,Amravati,5961,90217,96178,0.061978830917673415,1.5715295600062704,0
Maharashtra,Aurangabad,7661,146103,153764,0.049823105538357455,1.450754957189131,0
Maharashtra,Beed,8424,160482,168906,0.049873894355440276,1.766242430831201,0
Maharashtra,Bhandara,1658,36236,37894,0.043753628542777104,1.5449058512626468,0
Maharashtra,Bid,122,11796,11918,0.0102366168820271,1.1967508085344607,4
Maharashtra,Buldana,240,22701,22941,0.010461618935530229,1.165489091124068,0
Maharashtra,Buldhana,4282,109890,114172,0.037504817293206705,1.4978248668559768,0
Maharashtra,Chandrapur,3249,108822,112071,0.02899055063308079,1.2323092488337395,0
Maharashtra,Chatrapati Sambhaji Nagar,770,6870,7640,0.1007853403141348,3.6418742251333955,2
Maharashtra,Chhatrapati Sambhajinagar,1424,13314,14738,0.09662097978015947,1.1620583187837528,0
Maharashtra,Dharashiv,239,2949,3188,0.07496863237139037,0.7010634896936309,4
Maharashtra,Dhule,3645,58263,61908,0.0588776894747043,1.2450305019845693,0
Maharashtra,Gadchiroli,2371,50327,52698,0.044992219818588856,1.1645900610552287,0
Maharashtra,Gondia,18,957,975,0.01846153846153657,0.8775043847180932,4
Maharashtra,Gondiya,3464,60154,63618,0.05444999842811774,1.2219563208741677,0
Maharashtra,Gondiya *,27,1981,2008,0.013446215139441562,0.8423198883261919,4
Maharashtra,Hingoli,2729,93822,96551,0.028264854843554153,1.4343263203709218,0
Maharashtra,Jalgaon,7782,143294,151076,0.05151049802748282,1.3388199114584594,0
Maharashtra,Jalna,4102,75438,79540,0.051571536333919976,1.5871813890713262,0
Maharashtra,Kolhapur,5819,124115,129934,0.04478427509350898,1.352987249870148,0
Maharashtra,Latur,5731,119338,125069,0.04582270586636173,1.6584853513156557,0
Maharashtra,Mumbai,7094,128389,135483,0.052360812795701275,1.7080732318750682,0
Maharashtra,Mumbai City,4950,46925,51875,0.09542168674698777,2.366868773888785,1
Maharashtra,Mumbai Suburban,19294,173108,192402,0.10027962287294306,2.5469483410182234,1
Maharashtra,Mumbai( Sub Urban ),51,3590,3641,0.014007140895358034,0.727244147847362,4
Maharashtra,Nagpur,13044,145857,158901,0.08208884777314172,1.7685971428854923,0
Maharashtra,Nanded,7187,229602,236789,0.030351916685318985,1.4039351544997154,0
Maharashtra,Nandurbar,2966,38078,41044,0.07226391189942483,1.6145937350990136,0
Maharashtra,Nandurbar *,0,600,600,0.0,0.7984400375043315,4
Maharashtra,Nashik,14344,231035,245379,0.05845651013330397,1.4427787310660494,0
Maharashtra,Osmanabad,3015,105818,108833,0.027702994496154633,1.6727138179541825,0
Maharashtra,Palghar,8770,111337,120107,0.07301822541567096,1.986963144359461,0
Maharashtra,Parbhani,4432,112397,116829,0.037935786491367696,1.4864730025870034,0
Maharashtra,Pune,32264,405834,438098,0.07364562266890054,1.8742065122698919,0
Maharashtra,Raigad,3578,38777,42355,0.08447644906150376,2.0111755714441135,0
Maharashtra,Raigarh,4027,81818,85845,0.04691012872036805,1.2815710922569856,0
Maharashtra,Raigarh(Mh),8,845,853,0.009378663540444386,1.005578026524597,4
Maharashtra,Ratnagiri,2652,50357,53009,0.05002924031768181,0.9737645377510776,0
Maharashtra,Sangli,3462,86422,89884,0.038516309910551334,1.0813614063270465,0
Maharashtra,Satara,3951,94272,98223,0.04022479460004272,1.2668582228859975,0
Maharashtra,Sindhudurg,1069,26823,27892,0.03832640183565166,1.0202580110719166,0
Maharashtra,Solapur,7735,256409,264144,0.029283269731661506,1.4436880084880968,0
Maharashtra,Thane,29844,372589,402433,0.07415892831850268,1.7381647311537178,0
Maharashtra,Wardha,2320,28022,30342,0.07646167029200424,1.6842054246716376,0
Maharashtra,Washim,1584,52290,53874,0.029401937854994932,1.2726700491825547,0
Maharashtra,Washim *,6,989,995,0.006030150753768238,1.3949368161182671,4
Maharashtra,Yavatmal,5104,191008,196112,0.026025944358325843,1.4203395595090855,0
Manipur,Bishnupur,5147,36872,42019,0.12249220590685136,1.4530524183138953,0
Manipur,Chandel,1247,7742,8989,0.13872510846590122,1.9011872173477287,1
Manipur,Churachandpur,2388,16539,18927,0.12616896497067615,2.244736957903141,1
Manipur,Imphal East,7534,48486,56020,0.13448768297036748,1.0791026994900283,0
Manipur,Imphal West,7316,52034,59350,0.12326874473462489,1.4107996106434506,0
Manipur,Jiribam,305,1692,1997,0.15272909364045303,1.401817908728662,3
Manipur,Kakching,600,2725,3325,0.18045112781954345,0.8156975652613306,3
Manipur,Pherzawl,14,162,176,0.07954545454540936,1.1193332732843873,4
Manipur,Senapati,4776,20734,25510,0.1872206977655814,1.5254700944279858,3
Manipur,Tamenglong,2211,8220,10431,0.21196433707218665,1.8185695242295767,3
Manipur,Thoubal,7633,51605,59238,0.12885310105000147,1.0882226518255154,0
Manipur,Ukhrul,1903,13273,15176,0.1253953610964673,1.67353683749657,1
Meghalaya,East Garo Hills,251,6094,6345,0.039558707643813404,4.613768907352709,2
Meghalaya,East Jaintia Hills,445,2949,3394,0.13111373011195843,3.492570295809289,2
Meghalaya,East Khasi Hills,1876,14484,16360,0.11466992665036604,3.3996833442660708,2
Meghalaya,Eastern West Khasi Hills,49,257,306,0.16013071895419603,1.8236169605944785,3
Meghalaya,North Garo Hills,182,3650,3832,0.047494780793318175,3.602724161740665,2
Meghalaya,Ri Bhoi,866,7350,8216,0.10540408958130348,3.9118133820346825,2
Meghalaya,South Garo Hills,250,3754,4004,0.06243756243756088,4.943502449617143,2
Meghalaya,South West Garo Hills,493,6689,7182,0.06864383180172558,4.435491247165726,2
Meghalaya,South West Khasi Hills,643,4097,4740,0.1356540084388157,6.0833359647054674,2
Meghalaya,West Garo Hills,1141,13829,14970,0.076219104876419,3.545237462552789,2
Meghalaya,West Jaintia Hills,898,6562,7460,0.12037533512064182,4.798084038177554,2
Meghalaya,West Khasi Hills,1263,9213,10476,0.1205612829324158,4.414004781003683,2
Mizoram,Aizawl,1533,11359,12892,0.11891095252869904,4.412871587516546,2
Mizoram,Champhai,576,5893,6469,0.08904003710001408,3.7158842010668063,2
Mizoram,Kolasib,678,3189,3867,0.17532971295577512,3.1056557486060146,3
Mizoram,Lawngtlai,391,4004,4395,0.08896473265073745,2.85052467411138,2
Mizoram,Lunglei,1029,6236,7265,0.1416379903647606,5.638085066600848,2
Mizoram,Mamit,330,1479,1809,0.1824212271973365,4.311726922348902,3
Mizoram,Mammit,35,601,636,0.055031446540871845,2.288054967113461,4
Mizoram,Saiha,215,1636,1851,0.11615343057805963,3.8173772639817742,2
Mizoram,Saitual,8,119,127,0.06299212598420237,0.6811463911284724,4
Mizoram,Serchhip,437,2018,2455,0.17800407331974835,5.016328990448651,2
Nagaland,Chumukedima,254,1583,1837,0.13826891671202296,2.5298239904493434,3
Nagaland,Dimapur,817,7398,8215,0.09945222154595132,2.6059461709862397,1
Nagaland,Kiphire,261,1697,1958,0.13329928498467145,3.1634922789233344,2
Nagaland,Kohima,276,3032,3308,0.08343409915356459,2.691495951706324,2
Nagaland,Longleng,132,688,820,0.16097560975607791,0.9278084989765669,3
Nagaland,Mokokchung,189,2507,2696,0.07010385756676298,2.7072514420628067,2
Nagaland,Mon,837,3825,4662,0.17953667953667568,2.7030800495843685,3
Nagaland,Niuland,57,316,373,0.15281501340478476,3.1238052035411847,3
Nagaland,Noklak,62,385,447,0.13870246085008084,0.652500380792312,4
Nagaland,Peren,391,1413,1804,0.21674057649666204,2.5442132960253883,3
Nagaland,Phek,155,1313,1468,0.1055858310626631,2.0440858914468065,4
Nagaland,Shamator,51,382,433,0.11778290993068874,0.8193321771739172,4
Nagaland,Tuensang,464,3775,4239,0.10945977824958458,2.8450357417141676,2
Nagaland,Wokha,132,1773,1905,0.06929133858267353,4.957199365181042,2
Nagaland,Zunheboto,221,2218,2439,0.09061090610905738,2.132491581804119,4
Odisha,Angul,4008,25459,29467,0.13601656089863193,2.9103135638392783,1
Odisha,Anugul,94,1719,1813,0.05184776613347756,0.5745744688290042,4
Odisha,Balangir,5240,37354,42594,0.12302202188101581,2.7234008309399758,1
Odisha,Baleshwar,1008,11279,12287,0.08203792626352989,0.6433939019714319,4
Odisha,Baleswar,8027,35187,43214,0.18574998842967513,3.7562146685384734,1
Odisha,Bargarh,4584,30887,35471,0.12923233063629408,2.279803611667747,1
Odisha,Baudh,59,1071,1130,0.05221238938052635,0.679483734218676,4
Odisha,Bhadrak,7114,35536,42650,0.16679953106682258,3.176664583132046,1
Odisha,Boudh,1352,7835,9187,0.1471644715358643,2.025881446700017,1
Odisha,Cuttack,5928,44743,50671,0.11698999427680504,3.6259182697145462,2
Odisha,Debagarh,1020,6969,7989,0.12767555388659246,2.677012687043234,1
Odisha,Dhenkanal,4482,25501,29983,0.1494847080012002,2.7969719819308527,1
Odisha,Gajapati,3255,18133,21388,0.1521881428838594,3.693324486768521,2
Odisha,Ganjam,12890,85949,98839,0.1304141077914587,3.3603111771238114,1
Odisha,Jagatsinghapur,2502,13187,15689,0.15947479125501843,3.9726313865461957,2
Odisha,Jagatsinghpur,230,4943,5173,0.04446162768219516,0.5400448978883243,4
Odisha,Jajapur,3869,22864,26733,0.1447274903677098,2.6732370294837886,1
Odisha,Jajpur,2609,16362,18971,0.13752569711665102,3.8413128263294545,2
Odisha,Jharsuguda,1836,14950,16786,0.10937686167043902,3.6256699259697363,2
Odisha,Kalahandi,5491,41904,47395,0.11585610296444748,2.924444697744305,1
Odisha,Kandhamal,4729,27316,32045,0.14757372444999176,3.0805468213902043,1
Odisha,Kendrapara,5340,34579,39919,0.13377088604423926,3.5179245385171742,2
Odisha,Kendujhar,7205,47233,54438,0.13235240089643238,3.5637891932098595,2
Odisha,Khorda,5724,31874,37598,0.15224214053938998,3.5451277672897623,1
Odisha,Khordha,384,8272,8656,0.04436229205175549,0.49383638039747607,4
Odisha,Koraput,4951,37309,42260,0.11715570279223825,2.7869134912283995,1
Odisha,Malkangiri,3382,17690,21072,0.1604973424449499,2.829956094477887,1
Odisha,Mayurbhanj,9770,61751,71521,0.1366032354133749,3.055025110337864,1
Odisha,Nabarangapur,4235,37601,41836,0.10122860694138994,3.4615553382915647,2
Odisha,Nayagarh,3446,20066,23512,0.14656345695814843,3.6367476958458353,2
Odisha,Nuapada,2473,15772,18245,0.13554398465332895,2.628498942344229,1
Odisha,Puri,3976,28887,32863,0.12098712838146206,2.4094523581215603,1
Odisha,Rayagada,4179,28192,32371,0.12909703129344127,2.968782553571826,1
Odisha,Sambalpur,3690,26630,30320,0.12170184696569881,2.8801783039869595,1
Odisha,Sonapur,2183,11084,13267,0.1645436044320482,3.46305448627665,1
Odisha,Subarnapur,294,4066,4360,0.06743119266054891,3.1420826538625652,2
Odisha,Sundargarh,417,7243,7660,0.05443864229764942,0.6454886755762612,4
Odisha,Sundergarh,5523,37153,42676,0.1294170025306961,4.1682181922833905,2
Puducherry,Karaikal,1371,4951,6322,0.21686175260993013,1.8697376593198782,3
Puducherry,Pondicherry,578,5776,6354,0.09096632042807537,0.5842014889225546,4
Puducherry,Puducherry,2736,17038,19774,0.13836350763628938,1.7329064976594197,1
Puducherry,Yanam,11,302,313,0.03514376996803989,0.6866907973922143,4
Punjab,Amritsar,4692,69929,74621,0.06287774219053609,1.9040688473974212,0
Punjab,Barnala,677,12827,13504,0.05013329383886219,2.9982061526167945,2
Punjab,Bathinda,2019,34910,36929,0.054672479623060315,1.8802562326306125,0
